gene,cnv,dep
ARID1A,0.7251216730140222,-0.3132695742893777
ARID1A,1.3859113708937028,-0.5707861962952214
ARID1A,0.615388760692176,-0.3026690936861547
ARID1A,1.0734700944084188,-0.3332214777593249
ARID1A,1.056730140829765,-0.0235172828947544
ARID1A,0.9423396153055106,-0.5084531802505197
ARID1A,1.2547657020543908,0.291467420633332
ARID1A,1.0150234090135977,-0.6152070060907207
ARID1A,0.9544317887371334,0.2007371248089136
ARID1A,0.3365250956726127,-0.2227953462888073
ARID1A,1.105830294240505,-0.4499315870621438
ARID1A,1.003772272662595,-0.1158297453178463
ARID1A,0.8271036271856342,-0.1871304192882958
ARID1A,0.982394235234996,0.0613110430641112
ARID1A,1.0857432622881018,-0.6190558736185408
ARID1A,1.470727535398652,0.2151549289151669
ARID1A,0.9737707021561908,-0.8401960716974102
ARID1A,0.7378027134402172,-0.2655304367786995
ARID1A,0.7498287251877891,-0.0660919978907888
ARID1A,1.335332481400168,-0.2497085249472495
ARID1A,0.9644531074480432,0.304645020724214
ARID1A,0.5347138683118362,-0.1569172645257995
ARID1A,0.773103245767247,0.0768728836765504
ARID1A,0.958387502215987,-0.4844593203730363
ARID1A,1.011968231128617,-0.6391491596497348
ARID1A,0.9042803378379836,-0.193324605684299
ARID1A,0.8752123493592365,-0.0871402529088279
ARID1A,0.9539965803911116,0.1219536661965731
ARID1A,0.9889195050371032,-0.515250569936649
ARID1A,1.1256676976741171,-0.693683889065555
ARID1A,1.1451550917324642,-0.6060429927396227
ARID1A,1.0420279679793971,-0.5541262823501238
ARID1A,0.9822209250421434,0.0790375030004316
ARID1A,0.9644430798808894,-0.1864836593834939
ARID1A,0.9914534893157152,-0.1618293782668941
ARID1A,0.9234616790810232,-0.2398642626326707
ARID1A,1.064003576303875,-0.3365606108563233
ARID1A,0.9821886117314828,0.1767047298568184
ARID1A,1.037849318968947,-0.2670325227249392
ARID1A,1.0050289088736213,-0.7920768571532569
ARID1A,1.145016191977908,-0.4347750762093302
ARID1A,0.9972526796512272,-0.189722387445417
ARID1B,1.153730288808447,-0.2113999375714639
ARID1B,0.6817217890445707,0.0749892093641765
ARID1B,1.0530887310891288,-0.1499883219368045
ARID1B,0.9406370085405624,-0.1220259839736583
ARID1B,0.9563900328525634,0.0873743833080618
ARID1B,0.9044934747366348,-0.178991862709775
ARID1B,0.5799232964807995,-0.0209469999155853
ARID1B,0.832304879342195,-0.6732821556855642
ARID1B,1.014000244352411,-0.0019847634389622
ARID1B,1.180594069663937,-0.0587897442896798
ARID1B,1.0350059059115797,-0.0944887504971365
ARID1B,0.966615477114558,0.0484836118909565
ARID1B,0.7185647155510454,-0.1004691946291755
ARID1B,1.046076238738796,-0.1502993397801359
ARID1B,0.7774005319610111,-0.2056508671651881
ARID1B,0.961299574293121,0.0196232223833274
ARID1B,0.5718731197512709,-0.2114494903730844
ARID1B,0.7879560131248476,-0.1141720972661814
ARID1B,1.0398475260757725,-0.7217901223973157
ARID1B,1.0271515084993568,0.0551191538743185
ARID1B,0.747637583586711,0.0607159031503057
ARID1B,0.7110357481729435,0.2366889293789631
ARID1B,1.0429066291822848,-0.3164500014706762
ARID1B,0.5468079032121971,0.0174695346713933
ARID1B,0.9654844978041618,-0.2859088566974553
ARID1B,0.908610573975377,-0.1537798546024587
ARID1B,1.2162830434063998,-0.1377237705274711
ARID1B,0.8628884667412204,-0.6603854276514436
ARID1B,0.6398270980102467,-0.1060963023549397
ARID1B,1.0964431416609677,-0.2143311306429361
ARID1B,1.1458792306437409,-0.0753349609869083
ARID1B,0.620823468185245,0.0938701385521447
ARID1B,0.9767037899543828,-0.162156848634652
ARID1B,0.9871416333505336,-0.1348868510981731
ARID1B,0.6964665646616773,0.5450272249612544
ARID1B,0.9870034276693702,-0.2028234141875221
ARID1B,1.4374004073276885,-0.2251427376826869
ARID1B,0.9766882190905016,-0.0941048733350203
ARID1B,1.0499728329426452,-0.0168380995038289
ARID1B,0.7835835412475358,0.1993082747816696
ARID1B,1.0433165871134096,-0.1632066732011843
ARID1B,0.4025645392163219,-0.213128310658597
ARID1B,1.021501271607942,-0.1392108070971659
ARID1B,1.0371258726067631,-0.6728671996395353
ARID1B,1.0533164987082406,-0.0803671817341636
ARID1B,0.8197034641512159,-0.0765757474261105
ARID1B,0.5041353413105408,-0.0188557334345076
ARID1B,0.5297035197005913,-0.0077736901100689
ARID1B,0.8394248046510803,0.0171646930233125
ARID1B,0.8435298340999637,0.020433808260865
ARID1B,0.9534326922941512,0.0025639116662169
ARID1B,1.1247442566388188,-0.2957393949157666
ARID1B,1.1104250353366056,-0.087226901395764
ARID1B,0.9034001134103372,0.1004018904089063
ARID1B,1.0756994158709905,-0.0819226088312437
ARID1B,1.0888211529335463,-0.1831152344722809
ARID1B,1.074330587230797,0.0309108350522709
ARID1B,1.0890475904695984,-0.03313533142483
ARID1B,0.7569238127979945,0.1357402378592129
ARID1B,1.204096484348825,-0.2013339879978818
ARID1B,1.051302611010669,-0.1046330968350279
ARID1B,0.749541363124018,0.0655887689963742
ARID1B,0.494179818615288,0.1022434572406841
ARID1B,0.5793592020418026,0.1135161959511451
ARID1B,0.7940776525633123,0.0315547269659561
ARID1B,0.8666095258238874,-0.016784550032492
ARID1B,0.7010639714665532,-0.0149152048435159
ARID1B,0.909683758120408,0.111778516836462
ARID1B,0.745080907587747,-0.8411071909653427
ARID1B,0.9916631145465444,0.1498457122521615
ARID1B,0.9840591902096276,0.1059903940501937
ARID1B,0.5997682262081674,0.095913313368861
ARID1B,0.9772665385783456,0.114450644347624
ARID1B,1.394545494089213,-0.2462409575283136
ARID1B,1.0075929968870765,-0.1270571375328138
ARID1B,0.9673279567859246,-0.1628707638168462
ARID1B,0.983452310331927,0.0801661648026202
ARID1B,1.1687926412210403,0.0030870437211382
ARID1B,0.7901919203167291,0.0803048859848536
ARID1B,1.0273060169954549,-0.0253251117747363
ARID1B,0.8349993617822474,-0.0385573010304957
ARID1B,0.9758491137788846,-0.1720909326833919
ARID1B,1.028058242691048,-1.037912624897031
ARID1B,0.6851529552639477,-0.1043718209315338
ARID1B,1.0192069355053823,-0.104369123828387
ARID1B,0.8885020438201363,0.0826706939630312
ARID1B,1.1287664399257982,-0.1281006770613139
ARID1B,1.117255386301785,-0.1114809780110409
