driver_gene,paralog_gene,pcs,delta_expression,necessity,dependency_dd,cohens_d,hedges_g,dd_p_value,expr_p_value,expr_t_stat,n_mut,n_wt,cancer_type,mutation_frequency,q_value,pass_threshold,pcs_rank,pcs_norm,dd_norm,composite_score,is_known_paralog_sl
KRAS,DIRAS1,0.0,-0.09276964766755647,-0.01901738757814411,0.05015601858997606,0.5146366988318215,0.4817875478425563,0.36383571988374824,0.9135704508708079,-0.11139096249018801,6,8,Colorectal_MSI_H,0.42857142857142855,1.0,False,23.0,0.0,0.09040915776740094,0.01808183155348019,False
KRAS,RAP1B,0.0,-0.10738400955714056,0.4250483568832675,0.026879412591225116,0.19425012976765027,0.181851185314396,0.7278130416602293,0.6356814135532859,-0.48743349637544575,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.04559936338850594,0.013723104068062817,False
KRAS,RASL10B,0.0,-0.6189498236247445,0.12293100942354462,0.026294599893308596,0.16054514860057076,0.15029758592393858,0.7679398893237683,0.31369603941042146,-1.0633360227991318,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.04447354045945811,0.013497939482253252,False
KRAS,NKIRAS2,0.0,-0.11304831149884009,-0.06095167985270407,-0.023532566895254143,-0.23250851817116522,-0.21766754892619722,0.6850799456369803,0.596351443454755,-0.5519016559891184,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.03915635071464804,0.012434501533291238,False
KRAS,RASL10A,0.0,-0.09740831503427694,0.18055325161447167,-0.017593917915870005,-0.14173438150263112,-0.13268750608756957,0.7914413347111173,0.5098449186651518,-0.6798364220671554,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.027723857520884413,0.010148002894538512,False
KRAS,RAP2C,0.0,-0.1425690501734569,-0.1358452100341912,-0.015797159592750257,-0.1396376416841222,-0.13072460072556122,0.809135543244499,0.5486052126704068,-0.626971222320847,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.024264918059870015,0.009456215002335632,False
KRAS,ERAS,0.0,0.03216777569130293,-0.09870162113310209,0.009102386670793147,0.1384818569325235,0.1296425894687454,0.7994027457472003,0.43247736758278693,0.8292792139244639,6,8,Colorectal_MSI_H,0.42857142857142855,0.9081163050761227,False,23.0,0.0,0.011376810658714103,0.0068785935221044505,False
KRAS,RASL11B,0.00034191559712651797,0.013889132783681174,0.02461749069950908,-0.010111662134997285,-0.10255036443145796,-0.09600459648902447,0.8575574483799684,0.8684065575628027,0.16968582644671262,6,8,Colorectal_MSI_H,0.42857142857142855,1.0,False,15.0,0.002010839222249866,0.013319766862255033,0.00366937298357594,False
KRAS,DIRAS3,0.0,-0.013223923722389896,0.15551734892013153,0.006273920780944048,0.07288764047543358,0.06823523789189527,0.8933307840192862,0.9633877672577751,-0.04735056376248896,6,8,Colorectal_MSI_H,0.42857142857142855,1.0,False,23.0,0.0,0.005931730953422978,0.0011863461906845957,False
KRAS,RIT2,0.0,0.0,-0.11976103984755841,-0.003192662180961453,-0.02703406712624455,-0.02530848837350554,0.9598888620726359,,,6,8,Colorectal_MSI_H,0.42857142857142855,1.0,False,23.0,0.0,0.0,0.0,False
