cancer,driver,paralog,is_known_sl,dd_trunc,dd_miss,dd_all,n_trunc,n_miss,n_wt
Colorectal,FBXW7,FBXW5,False,0.04263164859745616,-0.012270971491823275,0.0090800474317854,7,11,41
Colorectal,NF1,RASA1,False,-0.060424099631668754,0.04281948864218338,-0.004831398253440686,6,7,46
Colorectal,NF1,RASA2,False,-0.12024067725396917,0.002139610446859161,-0.05434359926121546,6,7,46
Colorectal,CTNNB1,JUP,False,0.0,0.16992378874951455,0.16992378874951455,0,6,51
Colorectal,KEAP1,KLHL1,False,0.0,-0.015092107667476748,-0.015092107667476762,0,5,54
Colorectal,KEAP1,KLHL2,False,0.0,-0.008625193963023019,-0.008625193963023026,0,5,54
Colorectal,KEAP1,KLHL4,False,0.0,0.02116482811123485,0.021164828111234824,0,5,54
Colorectal,KEAP1,KLHL5,False,0.0,-0.05837038127386371,-0.05837038127386368,0,5,54
Colorectal,KEAP1,KLHL6,False,0.0,0.04904471956619092,0.04904471956619093,0,5,54
Colorectal,KEAP1,KLHL7,False,0.0,-0.030928592906830144,-0.030928592906830144,0,5,54
Colorectal,KEAP1,KLHL8,False,0.0,-0.0648106310247534,-0.0648106310247534,0,5,54
Colorectal,KEAP1,KLHL9,False,0.0,-0.036538160798860214,-0.036538160798860186,0,5,54
Colorectal,KEAP1,KLHL10,False,0.0,-0.05719551232029388,-0.05719551232029388,0,5,54
Colorectal,KEAP1,KLHL11,False,0.0,-0.20477396650382032,-0.20477396650382032,0,5,54
Colorectal,KEAP1,KLHL12,False,0.0,0.010080233511206849,0.010080233511206849,0,5,54
Colorectal,KEAP1,KLHL13,False,0.0,-0.0680188331412504,-0.06801883314125043,0,5,54
Colorectal,KEAP1,KLHL14,False,0.0,-0.02680279534209616,-0.02680279534209616,0,5,54
Colorectal,KEAP1,KLHL15,False,0.0,0.01870726515882202,0.018707265158822012,0,5,54
Colorectal,KEAP1,KLHL17,False,0.0,-0.017943279597846612,-0.017943279597846612,0,5,54
Colorectal,KEAP1,KLHL18,False,0.0,-0.10197636327304341,-0.10197636327304344,0,5,54
Colorectal,KEAP1,KLHL20,False,0.0,-0.02789764036020148,-0.02789764036020148,0,5,54
Colorectal,KEAP1,KLHL21,False,0.0,0.011778762959992788,0.011778762959992788,0,5,54
Colorectal,KEAP1,KLHL22,False,0.0,-0.07065737918262203,-0.07065737918262203,0,5,54
Colorectal,KEAP1,KLHL24,False,0.0,0.0778702249471914,0.0778702249471914,0,5,54
Colorectal,KEAP1,KLHL26,False,0.0,-0.012526940832674157,-0.012526940832674157,0,5,54
Colorectal,KEAP1,KLHL28,False,0.0,-0.087270137241009,-0.087270137241009,0,5,54
Colorectal,KEAP1,KLHL29,False,0.0,0.046838907129062746,0.046838907129062746,0,5,54
Colorectal,KEAP1,KLHL30,False,0.0,-0.047484754459038304,-0.04748475445903831,0,5,54
Colorectal,KEAP1,KLHL31,False,0.0,-0.01067247735228049,-0.010672477352280475,0,5,54
Colorectal,KEAP1,KLHL32,False,0.0,0.055627928195624315,0.055627928195624315,0,5,54
Colorectal,KEAP1,KLHL34,False,0.0,-0.055934128000722186,-0.05593412800072217,0,5,54
Colorectal,KEAP1,KLHL35,False,0.0,-0.054033193121963786,-0.05403319312196376,0,5,54
Colorectal,KEAP1,KLHL36,False,0.0,0.0037582921549335763,0.0037582921549335763,0,5,54
Colorectal,KEAP1,KLHL38,False,0.0,0.011805490856829595,0.011805490856829581,0,5,54
Colorectal,KEAP1,KLHL40,False,0.0,0.06373475281334322,0.06373475281334322,0,5,54
Colorectal,KEAP1,KLHL41,False,0.0,0.030868997643928826,0.03086899764392883,0,5,54
Colorectal,KEAP1,KLHL42,False,0.0,-0.047809220924697304,-0.047809220924697304,0,5,54
Colorectal,KEAP1,ENC1,False,0.0,0.05312311238590123,0.05312311238590122,0,5,54
Colorectal,SMARCA4,SMARCA2,True,0.0,-0.014795842230409709,-0.013614342819531028,1,10,48
Colorectal,PIK3R1,PIK3R2,False,0.06796690181210374,0.0,0.008712748785426327,3,2,54
Colorectal,PIK3R1,PIK3R3,False,-0.030416784241065187,0.0,-0.012395722513095283,3,2,54
Colorectal,PIK3R1,BLNK,False,-0.03769536547504533,0.0,0.017268786988474095,3,2,54
Colorectal,PIK3R1,SH2D1A,False,-0.05802814602177711,0.0,-0.025176608837634673,3,2,54
Colorectal,PIK3R1,SH2D1B,False,-0.22830020160584694,0.0,-0.07815091652770582,3,2,54
Colorectal,PIK3R1,SH2D2A,False,0.030848417051670032,0.0,-0.0034356738551174354,3,2,54
Colorectal,PIK3R1,SH2D4B,False,-0.09579418282500679,0.0,-0.06725812474627245,3,2,54
Colorectal,PIK3R1,SH2D6,False,0.0,0.0,0.07525306127005911,3,2,54
Colorectal,PIK3R1,SH2D7,False,0.042229553351296995,0.0,0.025332834324359406,3,2,54
Colorectal,PIK3R1,SHB,False,0.008055163058123933,0.0,-0.009752476367644418,3,2,54
Colorectal,PIK3R1,SHC1,False,0.04510024627738746,0.0,-0.0755463703587212,3,2,54
Colorectal,PIK3R1,SHC2,False,-0.047805426979764754,0.0,-0.05144569998553716,3,2,54
Colorectal,PIK3R1,SHC3,False,0.0044505313426013715,0.0,-0.06555649334716857,3,2,54
Colorectal,PIK3R1,SHC4,False,0.0811249107893476,0.0,0.03396003786262396,3,2,54
Colorectal,PIK3R1,SHD,False,-0.013279760630654072,0.0,0.006078924004509781,3,2,54
Colorectal,PIK3R1,SHE,False,-0.0812538333931262,0.0,-0.08276163975574494,3,2,54
Colorectal,PIK3R1,SHF,False,0.044767684027887895,0.0,0.04836918299226762,3,2,54
Colorectal,PIK3R1,SLA2,False,0.05301134477012369,0.0,0.055118185640278025,3,2,54
Colorectal,PIK3R1,STAP1,False,-0.01975664371348307,0.0,-0.07068250718995855,3,2,54
Colorectal,PIK3R1,SUPT6H,False,-0.01780676118492308,0.0,-0.2703694319833616,3,2,54
Colorectal,PIK3R1,TNS4,False,0.012469404594585915,0.0,-0.0012143307307171357,3,2,54
Colorectal,PIK3R1,CLNK,False,0.016803363063338222,0.0,-0.003338852931495124,3,2,54
Colorectal,PIK3R1,CRK,False,-0.0602199859556756,0.0,-0.15906125963669152,3,2,54
Colorectal,PIK3R1,CRKL,False,-0.003859078729389398,0.0,-0.15692308217570727,3,2,54
Colorectal,BRCA2,BRCA1,True,0.21764831857713995,0.08172929938996698,0.18140324679389375,11,4,44
